set_id,arm,seed,model,garment,identity,scene,clean,hands,realism,note,seconds,tokens_in,tokens_out
p004+p017,VEi,47,gpt-5.5,4,4,4,4,5,4,"Reference white short-sleeve band-collar button shirt is mostly reproduced, but buttons/fabric structure are simplified. Identity and street scene are largely preserved, with slight pose/body smoothing. No hands visible; overall realistic but somewhat AI-smoothed.",6.47,1555,382
p003+p026,VEi,47,gpt-5.5,3,4,4,3,4,3,"Tracksuit colors and chest stripe are broadly matched, but pants/side stripes and shoes are not exact and there are leftover sheer skirt-like panels. Identity and background are mostly preserved, with minor pose/body changes and some AI texture artifacts.",6.59,1613,384
p004+p027,VEi,47,gpt-5.5,4,5,4,4,5,4,"Reference white/off-white crew neck pocket tee is mostly transferred, but it is cleaner/brighter and less wrinkled than the reference. Identity is well preserved. Background and pose are very close, with minor framing/body changes. No hands visible.",7.56,1786,440
p005+p010,VEi,47,gpt-5.5,3,4,4,4,3,4,"Shirt is similar to the reference button-up but color/fit differ and reference pants/shoes are not reproduced. Identity and background are mostly preserved, with minor pose and expression changes. Some hand softness and slight garment seam/button artifacts.",7.57,1555,448
p005+p018,VEi,47,gpt-5.5,3,4,4,4,3,4,"Garment captures the burgundy vest and white shirt but adds a tie and differs in fit/details; identity and background are mostly preserved, though pose and hands shift slightly. Overall fairly realistic with minor AI smoothing and hand issues.",9.27,1555,591
p004+p009,VEi,47,gpt-5.5,3,4,4,4,4,4,"Black formal outfit approximates the reference color and lapel/turtleneck look, but changes the sleeveless long vest/dress cut into a sleeved blazer and loses lower garment details due crop. Identity and street background are mostly preserved, with mild smoothing and synthetic clothing texture.",9.51,1555,533
p004+p005,VEi,47,gpt-5.5,3,3,4,3,5,3,"Garment captures the gray wrap crop top and dark pants concept but misses exact sparkle/texture and fit details. Face and hair are fairly similar, though body/pose are altered. Background is mostly unchanged. Some AI softness and unnatural garment/skin blending reduce cleanliness and realism; no hands are visible.",9.76,1555,571
p005+p028,VEi,47,gpt-5.5,4,4,3,4,4,4,"Garment is close in color and overall long-sleeve fitted jumpsuit cut, though seam/zipper details differ somewhat. Identity and background are mostly preserved, but the arm pose changes noticeably from the original. Image is fairly clean and realistic with only minor AI smoothness/artifacting.",6.47,1555,438
p006+p007,VEi,47,gpt-5.5,4,4,5,4,4,4,"White sleeveless top is close to the reference in color and cut, though drape/details are not exact. Original face, hat, headphones, pose, and street scene are mostly preserved. Minor texture/sleeve artifacts and simplified hands, but overall realistic.",7.05,1555,405
p006+p029,VEi,47,gpt-5.5,4,4,5,4,4,4,"White short-sleeve button shirt is close to the reference in color and cut, though texture/details are not perfect. Person and street scene are mostly preserved; output is clean and realistic with only minor AI smoothness.",6.21,1555,375
p006+p011,VEi,47,gpt-5.5,2,4,5,4,4,4,"Yellow chef-like top and black lower half are present, but key reference pieces are missing or changed: no chef hat, no yellow glasses, no black apron/tie, and the cut differs. Identity and street scene are largely preserved, with minor AI smoothness in clothing.",7.31,1555,322
p006+p019,VEi,47,gpt-5.5,2,4,4,4,3,4,"Reference is a beige high-collar zip jacket, but the result turns it into a full beige one-piece/sweatsuit with added pants and altered cut. Person, cap/headphones, and street scene are mostly preserved. Minor AI smoothing and hand/finger softness are visible.",6.87,1555,381
p007+p008,VEi,47,gpt-5.5,3,4,5,4,4,4,"Reference sari colors and some printed motifs are captured, but the blouse/cut and drape are not exact. The original man's face, hair, body, pose, and gray background are largely preserved. Minor garment/edge oddities and slightly imperfect hands, but overall fairly realistic.",7.34,1613,424
p007+p012,VEi,47,gpt-5.5,4,4,5,4,4,4,"The generated outfit closely matches the blue buttoned long-sleeve top and black pants, though fit/details are not exact and shoes are not visible. Identity, pose, and background are mostly preserved; minor AI smoothness and slight hand/fabric artifacts remain.",7.26,1555,384
p007+p020,VEi,47,gpt-5.5,2,4,5,4,4,4,"Garment matches the brown color and long sleeves but differs in cut and details, adding a modern button-up collar, pocket, and visible buttons rather than the reference tunic. Identity, pose, and gray background are mostly preserved. Minor AI smoothness and slight hand/fabric issues.",8.18,1671,516
p007+p030,VEi,47,gpt-5.5,3,4,5,4,4,4,"White long-sleeve turtleneck is generally matched, but the neck/cut and texture are not exact and original necklace remains. Identity, pose, and background are mostly preserved; minor smoothing/artifacts around hands and fabric.",5.71,1555,363
p008+p013,VEi,47,gpt-5.5,2,4,5,3,3,3,"Generated includes the white shirt and houndstooth vest but misses the hat and glasses and incorrectly retains the original sari, so the reference outfit is not fully transferred. Identity and street scene are mostly preserved, with some clothing integration artifacts and slightly distorted visible hands.",4.96,1671,300
p008+p021,VEi,47,gpt-5.5,2,4,5,4,4,4,"Only the orange sweater from the reference is transferred; the jeans, socks, shoes, and seated styling are missing, with the original sari still present. Identity and street scene are mostly preserved, with minor AI texture issues.",4.86,1700,264
p008+dualuse_emma_watson_black_blazer_armscrossed,VEi,47,gpt-5.5,2,4,5,3,3,4,"Black blazer elements, lapels, pin and necklace are partially transferred, but the original sari remains prominently instead of the full reference outfit, so the garment is not exact. Identity and background/pose are mostly preserved. Some blending/seam issues and slightly odd visible hands, but overall fairly photo-like.",6.21,1700,344
p009+dualuse_gal_gadot_blue_dress_redcarpet,VEi,47,gpt-5.5,3,4,4,4,4,4,"Garment captures the blue one-shoulder slit dress but misses/obscures the waist cutout and some exact drape details. Identity, pose, and turquoise background are mostly preserved; minor smoothing and slight hand/texture imperfections remain.",5.25,1469,328
p009+p010,VEi,47,gpt-5.5,2,4,5,4,4,4,"Shirt color/style is roughly similar, but the generated outfit does not match the full reference look: black pants and boots are missing and replaced by the original skirt. Identity, pose, and background are largely preserved. Minor AI smoothness and small hand/detail issues remain.",5.84,1555,309
p008+p009,VEi,47,gpt-5.5,3,4,5,4,3,4,"Garment is broadly a black blazer-style dress/top but not exact: the reference sleeveless vest over long-sleeve top is rendered more like a long-sleeve coat, and some details/accessories differ. Identity and street scene are mostly preserved. Minor hand/anatomy and texture artifacts, but overall fairly realistic.",9.26,1671,545
p009+p014,VEi,47,gpt-5.5,3,4,5,4,4,4,"White T-shirt is close to the reference, but the lower garment remains a black skirt instead of the reference outfit's black pants. Identity, pose, and turquoise studio background are largely preserved. Minor smoothing/artifacting around arms, hands, and clothing texture.",5.63,1555,317
p009+p022,VEi,47,gpt-5.5,2,5,5,4,4,4,"Identity, pose, and turquoise studio background are well preserved. The output captures a black graphic T-shirt but the print is not exact and the reference jeans/sneakers are not reproduced, becoming a denim skirt instead. Overall clean and realistic with mostly plausible hands.",6.48,1555,400
p010+p011,VEi,47,gpt-5.5,2,4,5,4,4,4,"Output keeps the yellow/black color theme but misses major reference pieces: chef hat, yellow glasses, chef coat cut/sleeves, and apron. Identity, pose, and stair background are largely preserved; minor AI smoothness and partially obscured hands.",6.35,1555,334
p010+p015,VEi,47,gpt-5.5,3,4,5,4,4,4,"Garment captures the blue tunic and colorful patterned panels/cuffs but misses accessories like the cap and jewelry and the pattern/cut are not exact; pants also changed. Identity and scene are largely preserved, with minor AI smoothness and slight hand/texture imperfections.",6.64,1555,387
p010+dualuse_hugh_jackman_grey_suit_outdoor,VEi,47,gpt-5.5,4,4,5,4,5,4,"Reference suit is captured well in color and overall pieces, though details/fit are not exact. Identity and stair scene are mostly preserved, with minor AI smoothness/artifacting.",7.87,1555,571
p010+p023,VEi,47,gpt-5.5,4,3,4,3,2,3,"Garment is mostly the reference tank and biker shorts, though the tank color shifts from white to beige. Face is similar but body shape and exposed limbs differ notably from the original. Background is preserved, but pose/arms changed. Visible hand and arm anatomy are awkward, with some AI artifacts around limbs and garment seams.",6.52,1555,456
p011+dualuse_man_black_suit_studio_nonceleb,VEi,47,gpt-5.5,3,4,4,4,4,4,"Suit, shirt and striped tie broadly match the reference, but the chef hat and yellow glasses remain and the exact full-body garment/cut is not fully preserved. Identity and original pose/background are mostly retained; minor AI smoothness and slightly awkward hand details.",6.35,1555,447
p011+p012,VEi,47,gpt-5.5,3,4,5,4,4,4,"Reference blue top and black pants are mostly transferred, but extra original chef hat/glasses remain and lower outfit/shoes are not fully represented. Identity and studio pose/background are largely preserved, with minor AI smoothness and slight hand/proportion issues.",6.97,1555,447
p011+p016,VEi,47,gpt-5.5,4,4,5,4,4,4,"Dress color and sleeveless flared cut with white layered hem are close to the reference, though proportions/finish are not exact. Face and pose/background are largely preserved; image is mostly clean and realistic with minor fit/anatomy softness.",9.02,1555,600
p013+p018,VEi,47,gpt-5.5,3,4,4,4,4,4,"Garment captures the burgundy sleeveless vest and white shirt but adds/changes details like a visible tie and differs in fit/cut from the reference. Identity, pose, and plain background are mostly preserved, with minor smoothing and small seam/texture artifacts.",5.81,1555,357
p012+dualuse_queen_latifah_gown_stage,VEi,47,gpt-5.5,3,4,4,3,3,4,"The robe and black top are similar to the reference, but the lower garment is changed into a skirt instead of the reference's black pants/jumpsuit, and some robe pattern details are simplified. Identity and background are mostly preserved, though hands and fabric details show mild AI artifacts.",5.95,1555,383
p012+p013,VEi,47,gpt-5.5,3,4,4,4,4,4,"Shirt and vest are fairly close to the reference, but the hat/glasses are missing and details/cut differ slightly. Identity, pose, and background are mostly preserved with minor smoothing and small seam/hand imperfections.",7.25,1555,467
p012+p025,VEi,47,gpt-5.5,4,4,5,4,5,4,"The outfit captures the main reference pieces and colors, but the jacket cut, skirt shape, and boots differ somewhat. Identity and scene are mostly preserved, with minor facial smoothing and some AI-like texture/footwear artifacts.",7.28,1613,464
p013+p014,VEi,47,gpt-5.5,4,4,4,4,3,4,"Reference white short-sleeve T-shirt is mostly matched, though fit/details differ and a necklace is added. Identity, hat, glasses, pose, and plain background are largely preserved, but face/body are slightly smoothed/altered. Hands/fingers look somewhat fused or unnatural; overall fairly realistic with mild AI polish.",7.41,1555,395
p012+p017,VEi,47,gpt-5.5,4,4,4,4,4,4,"Reference white short-sleeve band-collar shirt and plaid trousers are mostly reproduced, though fit and proportions differ. Person, hair, pose, and background are largely preserved with minor face/body changes and slight AI smoothing/texture issues.",8.56,1555,477
p013+dualuse_scarlett_johansson_black_dress_backview_night,VEi,47,gpt-5.5,2,4,5,4,5,4,"Black dress is only partially matched; reference back zipper/slit and exact cut are not reproduced. Identity, hat, pose, and plain background are mostly preserved. Hands are not visible. Minor AI smoothing and odd zipper/seam details.",8.58,1555,495
p011+p024,VEi,47,gpt-5.5,2,4,4,4,4,4,"Garment only partially matches the reference gray layered outfit; cut, pants, cuffs, and retained yellow chef hat/glasses are incorrect. Identity and pose/background are mostly preserved, with minor AI smoothness and hand/clothing seam issues.",8.68,1555,486
p014+p019,VEi,47,gpt-5.5,3,5,5,4,4,4,"Garment is broadly similar in beige color, zipper and sleeve style, but the high stand collar and exact bulky cut/details of the reference are not fully matched. Identity, pose, and background are well preserved; minor hand/seam softness but overall realistic.",5.67,1555,361
p013+p026,VEi,47,gpt-5.5,3,4,5,4,4,4,"Black striped top resembles the reference but the full tracksuit/pants and accessories are not represented, and stripe/cut details are not exact. Identity, pose, and plain studio background are largely preserved. Minor smoothing/artifacting around crossed hands and fabric, but overall realistic.",7.2,1555,481
p014+p027,VEi,47,gpt-5.5,4,5,5,4,4,5,"Garment matches the white pocket tee reasonably well, though it is cleaner/brighter and more fitted than the reference. Identity, pose, and background are preserved. Minor softness/blending around seams and crossed hands, but overall realistic.",5.65,1786,372
p014+dualuse_woman_top_denim_skirt_nonceleb,VEi,47,gpt-5.5,3,4,4,3,4,4,"Black tank and denim bottom are broadly similar to the reference, but the skirt cut/fit is distorted and not an exact match. Identity and background are mostly preserved, with some body/garment artifacts around the waist and denim.",7.76,1555,529
p014+p015,VEi,47,gpt-5.5,3,4,5,4,4,4,"Garment captures the blue color and ornate patterned panels but changes the cut to a short-sleeve T-shirt style and omits/changes pieces from the reference. Identity, pose, and background are well preserved. Minor AI artifacts appear in the patterned fabric and necklace area; visible hand is mostly plausible.",7.43,1555,458
p015+dualuse_zendaya_white_blazer_skirt,VEi,47,gpt-5.5,2,4,5,4,3,4,"White blazer color is close to the reference, but the cropped cut, long fitted sleeves, skirt/wrap details, and overall silhouette are not accurately reproduced. Identity and scene are largely preserved. Hands are mostly plausible but have some finger distortion.",6.17,1555,347
p015+p016,VEi,47,gpt-5.5,2,4,5,4,3,4,"Generated garment matches the pale yellow sleeveless color idea but not the full reference dress cut/details or footwear. Identity, pose, and background are mostly preserved; hands have some anatomical awkwardness.",6.35,1555,392
p015+p020,VEi,47,gpt-5.5,3,5,5,3,4,4,"Garment matches the tan kurta style and color but misses the reference skullcap and exact cut/details. Identity, pose, and background are well preserved. Some artifacts appear around the necklace/mouth line and hand/texture areas, though overall photorealistic.",7.03,1671,461
p016+p017,VEi,47,gpt-5.5,4,4,5,4,4,4,"Output captures the white short-sleeve shirt and dark plaid pants from the reference fairly well, though fit/collar/details are not exact. Person, pose, and background are largely preserved; minor texture/seam softness and a partially obscured hand keep it from flawless.",6.72,1555,394
p017+p018,VEi,47,gpt-5.5,3,4,2,4,4,4,"Garment captures the burgundy vest over white shirt but adds a black tie and differs in fit/details from the reference. Identity is mostly preserved, though body/pose are altered. Background remains similar, but the pose changes substantially. Image is fairly clean and realistic with only minor hand/texture issues.",5.01,1555,288
p016+dualuse_lp_beige_long_coat_menswear,VEi,47,gpt-5.5,3,4,4,4,3,4,"Garment captures the beige coat and dark lower styling but misses exact proportions and details, with different footwear and simplified layers. Identity and background are mostly preserved; visible hands are somewhat indistinct but not severely malformed.",6.98,1555,382
p016+p021,VEi,47,gpt-5.5,4,4,5,4,4,4,"Reference outfit is captured well overall: mustard sweater, light jeans, and black sneakers, though some details like cuffs/socks/shoe styling are not exact. Identity and scene are mostly preserved; minor softness/artifacting around hands and textures.",6.39,1584,370
p016+p029,VEi,47,gpt-5.5,3,4,5,4,4,4,"The output changes the outfit to a white short-sleeve shirt with backpack, broadly matching the reference shirt/backpack, but details like collar, buttons, texture, and full reference styling are not exact, and black shorts are added. The original person, pose, and background are mostly preserved. Minor hand/detail softness but overall realistic.",5.95,1555,398
p015+p028,VEi,47,gpt-5.5,2,4,5,4,4,4,"Garment only loosely matches the taupe fitted long-sleeve reference; cut, neckline, full set/pants and seams are not accurately reproduced. Person, pose, and background are mostly preserved, with minor texture/seam and hand imperfections.",8.7,1555,297
p017+p022,VEi,47,gpt-5.5,3,4,3,4,4,4,"Black graphic tee and light jeans are broadly similar to the reference, but the print is distorted/not exact and lower outfit details are incomplete. Identity is mostly preserved. Background is unchanged, but pose/arms differ from the original. Overall clean and fairly realistic with acceptable hands.",6.57,1555,459
p018+dualuse_lp_navy_quarterzip_knit_LOWRES,VEi,47,gpt-5.5,4,5,4,4,4,4,"Garment is close in color and overall pieces, including sweater, gray trousers and bag, but knit pattern/zip details and underlayer are not exact. Identity and background are well preserved; pose is mostly unchanged. Minor hand and texture artifacts, but overall realistic.",5.89,1613,392
p018+p019,VEi,47,gpt-5.5,4,4,4,4,3,4,"Garment closely matches the beige high-collar zip jacket, though seam/cut details and drape are not exact. Identity and background are mostly preserved. Some minor texture smoothing and hand/finger awkwardness are visible.",6.0,1555,347
p018+dualuse_emma_watson_black_blazer_armscrossed,VEi,47,gpt-5.5,3,5,4,4,4,4,"Reference black blazer is approximated with lapel pin, but cut/details differ and added shirt/tie change the outfit; identity and outdoor scene are largely preserved with minor pose/hand changes.",6.41,1584,365
p017+p030,VEi,47,gpt-5.5,4,4,3,4,4,4,"Reference white long-sleeve turtleneck is mostly matched, though collar fit/folds and fabric tightness differ. Person identity is close, background similar, but pose/arm positions changed noticeably. Minor AI smoothing and slight hand/hem imperfections.",6.73,1555,388
p019+dualuse_gal_gadot_blue_dress_redcarpet,VEi,47,gpt-5.5,2,4,5,2,2,3,"Reference blue one-shoulder gown is only partially represented; output adds an incorrect flap detail and retains beige collar/sleeve remnants from the original jacket. Identity and pose/background are mostly preserved, but arms, cuffs, and hidden hands look fused/artifacted.",5.71,1469,349
p018+p023,VEi,47,gpt-5.5,4,3,4,4,4,4,"Reference outfit is mostly reproduced: white tank and beige biker shorts, though fit/cut is not exact. Face and durag are retained, but the body shape is significantly altered. Background and pose are largely unchanged. Minor AI smoothing/anatomy issues but no major artifacts.",6.74,1555,417
p019+dualuse_lp_plaid_overcoat_brown_suit,VEi,47,gpt-5.5,3,5,5,4,4,4,"Plaid coat color/pattern is broadly similar, but the full reference outfit and exact cut/details are not reproduced; identity, pose, and background are well preserved with only minor hand/texture artifacts.",5.24,1671,331
p017+dualuse_lp_floral_kimono_set,VEi,47,gpt-5.5,4,4,3,4,3,4,"Garment color/print and loose kimono-style outfit are close, with matching pants, but the cut/details are not exact and accessories from the reference are missing. Identity and background are mostly preserved, though the pose/arms changed. Hands are visible and somewhat unnatural, but overall image is fairly realistic.",13.22,1671,498
p019+p020,VEi,47,gpt-5.5,1,4,5,4,3,4,"Output keeps the original woman, pose, and white background, but the garment is a rust zip-up jacket rather than the reference tan kurta/shirt outfit. Minor smoothing/artifacts around crossed hands and seams.",6.76,1671,415
p021+p022,VEi,47,gpt-5.5,3,4,4,4,4,4,"Black graphic tee is close to reference, but jeans remain cuffed like the original and shoes are not the reference white sneakers. Identity and studio scene are mostly preserved; image is generally clean and realistic with only minor hand/texture issues.",5.44,1584,331
p020+p025,VEi,47,gpt-5.5,2,4,5,3,4,4,"White upper garment and tan skirt-like lower elements are partially transferred, but the reference outfit's blazer cut, tie, full skirt, tights and boots are not accurately reproduced. Identity, pose, and background are mostly preserved; some clothing/seam artifacts remain.",5.53,1845,313
p019+p024,VEi,47,gpt-5.5,2,5,5,4,4,5,"Output keeps the original woman, pose, and plain background very well. Garment only partially matches the reference: gray tone and subtle striping/inner shirt are present, but the cut is changed into a high-collar zip jacket and does not reproduce the loose open shirt/trousers from the reference. Minor texture/seam softness, hands mostly hidden and acceptable.",5.79,1555,358
p020+dualuse_navy_peacoat_onmodel,VEi,47,gpt-5.5,2,4,5,4,4,4,"Dark navy coat is roughly similar in color but not an exact match to the reference double-breasted outfit; turtleneck, jeans, boots, and precise cut/details are missing or not visible. Identity, pose, and background are largely preserved with minor texture/artifact issues.",6.04,2018,338
p021+g004,VEi,47,gpt-5.5,3,5,5,4,4,4,"Reference outfit is mostly transferred with black long-sleeve top and olive trousers, but the trouser cut/length and details are altered by the seated pose, and the clutch/accessory is missing. Identity, pose, and background are well preserved; minor texture/hand issues but generally realistic.",5.99,1671,352
p020+dualuse_hugh_jackman_grey_suit_outdoor,VEi,47,gpt-5.5,3,4,5,4,4,4,"Garment is a dark gray suit-like jacket with dark shirt, but not an exact reproduction of the reference full suit and details are limited/altered by the side pose. Identity, pose, and market background are largely preserved; minor blending and hand/detail softness remain.",6.21,1787,348
p021+dualuse_man_black_suit_studio_nonceleb,VEi,47,gpt-5.5,3,5,4,4,4,4,"Suit, shirt and striped tie are close to the reference, but the dress shoes are not transferred and the seated crop changes pant presentation. Identity and background are well preserved; minor hand/anatomy and texture issues remain.",6.38,1584,325
p020+p021,VEi,47,gpt-5.5,3,4,5,4,4,4,"Orange knit sweater and light jeans are approximated, but the exact reference cut and full outfit pieces are not fully reproduced. Identity, pose, and market background are mostly preserved with minor texture/hand imperfections.",7.93,1816,384
p022+g005,VEi,47,gpt-5.5,4,4,4,4,4,4,"Reference outfit is mostly transferred: black logo tee and gray shorts with black detailing, though proportions/short graphics and underlayer visibility are not exact. Person, background and seated pose are largely preserved, with minor leg/shoe and reflection artifacts. Visible hand looks mostly plausible.",5.56,1671,285
p022+dualuse_queen_latifah_gown_stage,VEi,47,gpt-5.5,2,4,5,3,4,4,"Scene and pose are preserved and the person remains recognizable, but the garment only loosely matches: tan robe elements are present, yet the black outfit, belt, ornate front embroidery, and full cut are inaccurate, with tan pants added. Some seam/texture and reflection artifacts reduce cleanliness.",6.13,1555,392
p023+g009,VEi,47,gpt-5.5,2,4,5,4,2,4,"Sweater color and general knit style are close and the bag is partially present, but the reference wide trousers are incorrectly rendered as a tight knee-length bottom. Identity, pose, stool, and background are mostly preserved. Hands are visible but simplified/fused, while overall realism is fairly photographic.",5.37,1642,301
p023+dualuse_scarlett_johansson_black_dress_backview_night,VEi,47,gpt-5.5,3,4,5,4,3,4,"Black fitted dress, ribbed texture, belt and zipper detail are partially captured, but the reference back-zip/slit strapless cut is not exact and becomes a spaghetti-strap seated version. Identity and original studio pose/background are well preserved. Minor seam/texture issues and the visible hand is somewhat simplified/fused.",6.21,1555,393
p022+p027,VEi,47,gpt-5.5,3,4,5,4,4,4,"Garment is a similar plain light T-shirt but appears pinkish/white and lacks the visible chest pocket from the reference; dark pants are only loosely matched. Identity, pose, and urban puddle scene are well preserved. Minor texture/smoothing artifacts but overall realistic.",6.49,1786,421
p021+p026,VEi,47,gpt-5.5,4,5,5,4,4,4,"Tracksuit color and red/green stripe design are mostly matched, but cut/details are not exact and reference accessories/shoes are missing. Identity, pose, chair, and background are well preserved. Minor texture/hand imperfections, but overall realistic.",7.4,1584,362
p022+p023,VEi,47,gpt-5.5,3,4,4,4,4,4,"Garment roughly matches the white tank and beige shorts, but cut/fit and waistband details are not exact. Face and hair remain close to the original, scene and pose are mostly preserved. Minor AI softness/artifacts around legs, clothing edges, and reflection; visible hand is mostly anatomically plausible.",7.26,1555,410
p023+p024,VEi,47,gpt-5.5,2,4,5,4,3,4,"Garment only loosely matches the reference: similar muted gray/olive layers and gray bottom, but cut, fit, texture, and pieces differ greatly. Identity, pose, stool, and beige background are well preserved. Some hand/finger simplification and minor clothing texture oddities reduce scores.",6.4,1555,404
p024+g011,VEi,47,gpt-5.5,2,4,4,3,3,4,"Black sleeveless garment color is close, but the reference is a fitted midi dress with clear panel seams and specific cut; output reads more like a sleeveless top with loose black lower garment/pants while seated. Identity and setting are mostly preserved, though skin/body are smoothed and altered. Hands show some anatomical distortion, but overall image remains fairly photorealistic.",6.4,1671,358
p024+dualuse_woman_top_denim_skirt_nonceleb,VEi,47,gpt-5.5,2,4,4,3,3,4,"Reference outfit is only partially transferred: black tank is close, but the teal zip-front skirt becomes denim shorts and other pieces are missing. Face/background are mostly preserved, though body and pose details change; visible hand anatomy and some skin/texture areas look mildly artificial.",6.56,1555,362
p024+p025,VEi,47,gpt-5.5,3,4,4,3,3,4,"Reference outfit is only partially transferred: white outer layer, tan skirt/tights and black boots are present, but cut and layering differ significantly, with missing tie/shirt details and skirt altered. Identity and background are mostly preserved, though hands/fingers and leg/texture integration show artifacts.",5.89,1613,358
p023+p028,VEi,47,gpt-5.5,3,5,5,4,4,4,"Top color and high-neck long-sleeve style are close, but the reference appears to include full-length matching leggings while the output has bike-short length bottoms and simplified seam details. Identity, pose, stool, and background are well preserved; minor smoothing/seam artifacts and slightly simplified hand detail.",7.0,1555,388
p025+dualuse_zendaya_white_blazer_skirt,VEi,47,gpt-5.5,3,4,4,4,4,4,"White cropped blazer look is captured, but the reference has a distinct wrap waist and long skirt silhouette while the output turns it into wide-leg pants and misses some garment details. Person, hair, background, and walking pose are mostly preserved. Minor texture/seam simplification but overall realistic.",5.63,1671,298
p025+p026,VEi,47,gpt-5.5,2,4,5,4,4,4,"The output captures the black top with red/green stripe, but it does not reproduce the reference outfit fully: the matching pants, sandals, bag, sunglasses, and overall tracksuit cut are missing, with the original skirt/tights/boots retained. Identity, pose, and background are mostly preserved, and the image is fairly realistic with only minor hand/texture softness.",5.2,1671,309
p024+p029,VEi,47,gpt-5.5,4,4,4,4,3,4,"White short-sleeve textured button shirt is close to the reference, though minor texture/cut details differ. The man and rustic setting are mostly preserved, but face/body and pose are slightly smoothed/altered. Hands are visible with some anatomical awkwardness, but overall image is fairly clean and photographic.",8.23,1555,584
p025+g012,VEi,47,gpt-5.5,4,4,4,4,3,4,"Dress is close in color, floral print, V-neck and silhouette, but print/cut details are not exact. Identity and background are mostly preserved; pose is slightly adjusted. Minor artifacts in hand/fabric and boots, but overall photorealistic.",8.71,1787,509
p026+p027,VEi,47,gpt-5.5,4,4,5,4,3,4,"White pocket T-shirt is close to the reference but not perfectly matching fit/wrinkles. Person, pose, and background are mostly preserved. Minor hand/finger artifacts around the phone; otherwise fairly realistic.",5.67,1786,327
p026+dualuse_lp_beige_long_coat_menswear,VEi,47,gpt-5.5,3,5,5,4,4,4,"Beige long coat and olive pants approximate the reference, but coat details/open layering are simplified and the footwear remains the original platform sandals rather than the reference shoes. Identity, pose, and background are well preserved with only minor texture/hand artifacts.",6.23,1555,417
p025+p030,VEi,47,gpt-5.5,2,4,5,4,4,4,"Output captures a long-sleeve high-neck garment but changes the reference white fitted top into a pale blue flared tunic/dress and alters the outfit pieces. Person, pose, and background are largely preserved; image is mostly clean and realistic with minor smoothing/artifact concerns.",6.52,1671,338
p026+dualuse_emma_watson_black_blazer_armscrossed,VEi,47,gpt-5.5,3,4,5,4,4,4,"Generated outfit is a black blazer/suit look but misses reference details like the gray lapel contrast, pink pin, exact cut, and styling. Person, pose, bag, phone, and outdoor background are largely preserved. Minor hand/texture imperfections but overall realistic.",6.67,1584,438
p026+g013,VEi,47,gpt-5.5,2,4,5,4,4,4,"Reference print and colors are partially transferred, but the cut is not exact: the maxi dress becomes shorter and pant/culotte-like rather than a flowing ankle-length ruffled dress. Person, pose, and background are largely preserved. Minor texture/seam and hand imperfections, but overall photo-realistic.",7.89,1671,491
p027+dualuse_gal_gadot_blue_dress_redcarpet,VEi,47,gpt-5.5,4,4,5,4,3,4,"Reference dress is mostly captured: blue one-shoulder cutout with high slit, though color/fit and lower drape are not exact. Person, hat, pose and street background are well preserved. Some hand/finger distortion and slightly synthetic fabric/skin areas.",6.73,1931,433
p027+dualuse_lp_floral_kimono_set,VEi,47,gpt-5.5,3,5,5,4,3,4,"Floral color/print is close, but the full reference outfit is not faithfully reproduced: matching pants/bag are missing or not visible and the cut is altered. Identity, pose, and background are well preserved. Some minor garment texture/seam artifacts and the visible hand holding the bag looks a bit distorted.",7.14,2133,425
p027+g014,VEi,47,gpt-5.5,4,4,5,4,3,4,"Blue spaghetti-strap dress is mostly matched in color and upper cut, though lower length/shape is not fully visible and fit is imperfect. Face, hat, pose, and street background are largely preserved. Some minor skin/garment blending artifacts and muddled visible hand details reduce cleanliness and hand score.",7.66,2133,477
p028+p029,VEi,47,gpt-5.5,3,5,5,4,4,4,"White short-sleeve button shirt and backpack are broadly transferred, but texture/cut/details are simplified and lower outfit differs. Identity, pose, and studio background are well preserved; minor strap/shirt artifacts and slightly imperfect clasped hands.",5.19,1555,301
p028+dualuse_hugh_jackman_grey_suit_outdoor,VEi,47,gpt-5.5,3,5,5,4,4,4,"Suit concept transferred but color is navy rather than charcoal gray and the cut/details are not an exact match to the reference. Person, pose, and plain studio background are preserved well; minor AI softness/artifacts around seams and clasped hands.",5.98,1555,353
p027+p028,VEi,47,gpt-5.5,3,2,5,3,3,4,"Garment color and general long-sleeve fitted activewear style are close, but the generated outfit adds a front zipper and changes details/cut. Face, hat, and setting are mostly preserved, but the body shape is significantly altered. Some unnatural chest/fit artifacts and slightly unclear hands remain, though the image is largely photorealistic.",6.61,2017,426
p029+dualuse_lp_plaid_overcoat_brown_suit,VEi,47,gpt-5.5,3,4,5,4,4,4,"The generated outfit captures the plaid brown overcoat and inner tailoring reasonably well, but it does not reproduce the full reference look or every piece such as hat, trousers, and shoes. Identity, pose, and background are mostly preserved. Minor texture/seam and hand imperfections, but overall photorealistic.",6.93,1671,396
p029+dualuse_man_black_suit_studio_nonceleb,VEi,47,gpt-5.5,4,5,5,4,4,4,"Generated suit, white shirt and striped tie closely match the reference in visible areas, though the suit reads slightly navy and lower garments are not visible due to the original crop. Identity, pose and background are well preserved. Minor AI smoothness and slight hand/edge blending around the phone and sleeves.",7.33,1555,432
p029+g018,VEi,47,gpt-5.5,2,4,5,4,4,4,"Black jacket and white shirt are present, but the output changes the reference garment into a men's structured blazer with lapels/buttons/pockets rather than the long open collarless jacket; identity and scene are mostly preserved with minor AI smoothness.",7.49,1671,373
